Tanggal;Username;Clean Dataset
2022-01-23 04:48:51+00:00;mhmfikri;proyek rel ka borneo nilai relatif banding proyek ikn sudah resmi lbh tahun tinggal papan nama mangkrak beranta
2022-01-23 04:32:39+00:00;ELEK_YOBEN35;kalau nama ikn ummat city amien rais tidak ngoceh tuju
2022-01-23 04:30:31+00:00;dodhand;yess mantaabz jiwa pimpin indonesia sudah rencana ikn beri nama nusantara gerakanmerahputih indonesiahebat ikn nusantara tanda indonesia era baru indonesiamaju tekad jaga negara satu republik indonesia
2022-01-23 04:24:04+00:00;gatotsuhiro;arief poyuono tidak tuju nusantara jadi nama ikn bubar kayak majapahit
2022-01-23 03:41:32+00:00;PRDepok;nusantara jadi nama ikn baru ridwan kamil harap ibu kota baru
2022-01-23 03:40:47+00:00;SatyaPu77630797;kalau turut abahterasa pas ikn kasi nama nusantarasetahu abah nusantara nama indonesia tidak apa nama sudah rumus ahli tuju baik
2022-01-23 03:35:15+00:00;AkungAruna;bla bla bla pilih kaltim bagai ikn putus senjang wilayah pulau jawa jawa nama tidak pakai nama alas putus senjang jawa non jawa piye maksud de gugat uuikn gugat uuikn
2022-01-23 03:04:24+00:00;mpujayaprema;makasih dok ala kadar ahli bahasa ahli sejarah presiden masuk nama ikn
2022-01-23 02:53:59+00:00;1802_kimmi;bentuk dukung ibu kota negara ikn nama nusantara moga ibu kota baru bawa kejaayan indonesia kembalimenuju indonesia maju minat ava linknya semangat jaya nusantara salam gerakanmerahputih
2022-01-23 02:49:09+00:00;setkabgoid;kawan kabinet perintah putus nusantara bagai nama ibu kota negara ikn baru sih makna balik simak yuk grafikabinet
2022-01-23 02:29:43+00:00;TwittKita31;nama baru ikn nusantara nusantara indonesia raya
2022-01-23 02:07:37+00:00;ariestarico2;nama nama calon pimpin badan otorita ibu kota negara ikn belum muka publik muncul presiden joko widodo pilih tentu pimpin
2022-01-23 02:03:27+00:00;KozukoVm;balik nama ikn baru
2022-01-23 01:48:01+00:00;harimbawa;nama waruna baruna kait laut negeri maritim sprt indonesia kait pulau ikn
2022-01-23 01:43:34+00:00;Imahlove5;ikn ibu kota negara nama nusantara turut
2022-01-23 01:33:52+00:00;iyud_why;nusantara nama jadi nama ikn kerdil
2022-01-23 01:26:05+00:00;JokoHar68301204;arief poyuono tidak tuju nusantara jadi nama ikn bubar kayak majapahit
2022-01-22 23:50:05+00:00;pak_anggoro;sebut nama ibu kota baru depan lazim singkat ikn nama tetap karena warta media singkat tsb ikn eh mana ikn
2022-01-22 23:38:19+00:00;Reynata___;presiden jokowi resmi tuju ibu kota negara indonesia ikn baru nama nusantara moga ibu kota baru nama baru indonesia bangkit jadi salah negara kuat dunia indonesia maju nusantara milik gerakanmerahputih tekad jaga negara satu republik indonesia
2022-01-22 23:34:43+00:00;pipetetesss;gampang pindah ibu kota negara mda jokowi sj nama ikn baru
2022-01-22 22:56:33+00:00;pa2gha2;moga duit t ada kantong ajaib cair mobil esemka wara wiri ikn indosat jadi beli kantor pusat deket ikn baru masyarakat ikhlas nama baru wilayah nusantara sejarah jayakarta batavia
2022-01-22 22:53:04+00:00;mvnchen;kantor staf presiden ksp nama nama calon pimpin badan otorita ibu kota negara ikn belum muka publik muncul presiden pilih utkk tentu pimpin
2022-01-22 22:20:23+00:00;ordinaripipel12;sy tuju nusantara sreg nama ikn karena rancu wilayah nusantara ganti kartanegara karta kota jadi kartanegara ibu kota negara kaltim dulu ada raja kuta kertanegara
2022-01-22 21:21:00+00:00;muhmujiansyah;ibu kota baru kondisi ekonomi kini jadi taruh undang ikn ada masalah kondisi alam bangsa mobilitas duduk baru ibu kota negara nama nusantara jadi mubajir tidak ada mobilitas
2022-01-22 20:09:01+00:00;bank_ecaq;ikn dinamain nusantara aneh mana nusantara hah keliling indonesia gimana contoh temen nanya konus kota nusantara nst batak bukan bingungin mending sesuai nama daerah najam
2022-01-22 18:45:52+00:00;2020Kadrun;cocok ikn kasih nama kadrun meriang yaw sengkuni
2022-01-22 18:27:02+00:00;mulukabdulkuku;numpang ide nama bukan nusantara karena nilai sejarah nama tidak ada tidak makna coba nama ikn samudra pasai cari sejarah telaah nama anak insya allah ok asti tau
2022-01-22 18:10:22+00:00;ependibm;kes janggal satu negeri indonesia sudah gadang zaman majapahitpd raja nya hayam wuruk maha patih gajah mada nama ikn ambil nama sumpah sang patih gajahmada palapa sytem indonesia ada satelit palapa
2022-01-22 17:39:57+00:00;fajarabdrhmn;nama ikn nusantara tuh liat twitter orang nama ikn nya kartanegara kayak kartanegara agung deh
2022-01-22 17:05:53+00:00;nauval_yasar;ikn ikan jokowi mah apal fasih nama nama ikan
2022-01-22 17:04:01+00:00;RamelanStg;usul nama ikn fadli zon
2022-01-22 15:50:46+00:00;kukuk4kikuk4ku;maksud buat indonesia nusantara jadi janggal nama jadi nama ikn
2022-01-22 14:40:50+00:00;sumutekspos;urus ikn masuk salah nama mantan icw
2022-01-22 14:00:00+00:00;idxchannelcom;presiden sudah kantong nama kepala otorita ikn
2022-01-22 13:23:50+00:00;parlin1305;sok repot partai tidak tuju undang ikn repot urus nama ikn kocak orang tidak tuju bayi lahir eh komplain ibu bapak si bayi kasih nama
2022-01-22 13:09:50+00:00;pikasmara;heheh bodohh banget trinityas baru nyadar jam maksud nama ikn ya wkwkwk kirain nusantara puskib
2022-01-22 12:52:27+00:00;NutrenggalekO;gus loh nama ikn nusantara cocok sejarah bangsa indonesia ikn iknnusantara nusantara
2022-01-22 12:43:00+00:00;pnugroho28;ibu kota negara ikn rencana pindah jakarta kalimantan timur bappenas hasil kaji pindah ibu kota negara pindah ibu kota negara nama nusantara gagas presiden karena enam alas utama
2022-01-22 12:26:28+00:00;kapoett;tambah usaha swasta untung pindah ikn nama nama bicara luhut panjaitan ambil andil proses bangun ikn
2022-01-22 12:26:08+00:00;Lie54ngPencerah;nama ikn saru jomega alias binsarpuanjokomega keren tidak saran
2022-01-22 11:56:43+00:00;KabarnusaDotCom;ksp presiden jokowi kantong nama calon kepala otorita ikn
2022-01-22 11:22:22+00:00;RudiAngah;bgmn mngusulkn kepala otorita undang ikn polemik bnyk tidak tuju apakh mengusulkn nama dpt diartikn ikn sudah clear
2022-01-22 11:13:09+00:00;Ketliev88;ksp nama calon pimpin badan otorita ibu kota negara ikn belum muka publik bs muncul supaya presiden jokowi pilih tentu pimpin ksp moeldoko
2022-01-22 10:42:32+00:00;timescoid;tokoh kaltim anggap layak pimpin ikn nusantara nama tokoh kalimantan timur usul jadi kandidat kepala otorita ibu kota baru ikn nusantara irianto
2022-01-22 10:36:58+00:00;KangMaman204;wapres jokowi sudah kantong nama kepala otorita ikn
2022-01-22 10:33:57+00:00;Ande_Milenial;ksp muncul nama nama calon pimpin ikn agar presiden pilih nama nama calon pimpin badan otorita ibu kota negara ikn belum muka muncul presiden jokowi pilih tentu pimpin
2022-01-22 10:31:40+00:00;Idtimes_;wapres jokowi sudah kantong nama kepala otorita ikn
2022-01-22 10:02:02+00:00;sofyanlamaka123;skali orang pesimis bs komen ngelawak namaikn nama jokowi
2022-01-22 09:29:54+00:00;Andracadabra1;ksp muncul nama nama calon pimpin ikn agar presiden pilih ksp moeldoko
2022-01-22 09:05:14+00:00;04_zainal;nya kasih nama iku ibu kota umat hubung guna sengkuni bagai nama partai ikn
2022-01-22 08:56:41+00:00;DEWITOGEL1;ksp presiden nama kriteria kepala otorita ikn
2022-01-22 08:47:43+00:00;yo_sudarman;cinta negara satu republik indonesia dukung nama nusantara bagai ikn baru laku nkritangguh nkritumbuh nkrihargamati nkrijaya
2022-01-22 08:41:57+00:00;areev_r;ikn nusantara ada hubung nama aidit dipo nusantara kah ada tau
2022-01-22 08:36:34+00:00;Aasteno2;liked on youtube kritik nama ikn nusantara denny siregar kasih nama khilafah pks suka
2022-01-22 08:27:46+00:00;bocorantogelHK;ksp presiden nama kriteria kepala otorita ikn
2022-01-22 08:23:36+00:00;Firnanda111;ibu kota nama nya borneo born lahir neo baru
2022-01-22 08:18:42+00:00;FredyMege;orang bodoh tolol nolak nama ikn nusantara
2022-01-22 08:10:14+00:00;giacintaaja;tenaga ahli utama kantor staf presiden ksp wandy tuturoong nama nama calon pimpin badan otorita ibu kota negara ikn belum muka publik muncul ksp moeldoko
2022-01-22 07:45:09+00:00;ZJoassa;nama ibu kota baru ikn nusantara dipa nusantara
2022-01-22 07:16:29+00:00;willona_007;ksp presiden putus pimpin ikn kurun nama nama belum muncul muncul publik agar presiden pilih
2022-01-22 06:46:19+00:00;tselenterprise;lewat timbang perintah pilih nama nusantara bagai ibu kota negara ikn kalimantan timur selamat resmi nusantara bagai ikn baru moga jadi ibu kota dorong sejahtera bangsa nusantara
2022-01-22 06:46:00+00:00;XiaoMei_99;jadi goreng kadrun hubung hubung nama dn aidit nama ikn baru
2022-01-22 06:29:32+00:00;HariAhok212;dulu koko emang sok pinter ngomongnya sanjung film nusa rara nya hti jelas cuci otak generasi muda ikn nama nusantara agar bangga bagai bangsa indonesia nyinyirin uda gitu salah
2022-01-22 06:21:22+00:00;AriKacung1;kasih nama utang ridwan kamil nama ikn versi warga netizen butuh pimpin baru bukan pindah ibu kota
2022-01-22 06:16:24+00:00;deomahardhika;orang dah tau nusantara buat negara pulau luas nama indonesia kecil jdi ibu kota heuheuheu sok ide banget orang ngajuin nama nusantara ikn
2022-01-22 05:47:17+00:00;ipoel_63;ikn nusantara makna sejarah sempit ambisi nama abadi huahahaj masaa ciiih
2022-01-22 05:34:18+00:00;radiopatria;end jokowi bicara pilih nama nusantara ikn nama tidak merta pilih karena dapat pribadi sudah tampung aspirasi detik dni patrianews ibukotanegara nusantara jokowi ikn
2022-01-22 05:19:00+00:00;newsmerahputih;ksp prediksi ada nama calon kepala otorita ikn baru merahputihcom ksp ikn
2022-01-22 04:51:08+00:00;StoryNayua;nama kuasa lahan ikn ada nama adik prabowo luhut tolakuuikn
2022-01-22 04:47:10+00:00;dahatgunadi;ane mikir napa tidak nama ikn nama ada bau kalimantan gitu ya hehe
2022-01-22 04:41:57+00:00;nusanet_mdn;menteri ppn kepala bappenas suharso monoarfa resmi papar nama ibu kota negara ikn baru nusantara alas pilih nama karena sudah kenal masyarakat sudah kenal dunia global sumber cnbc indonesia
2022-01-22 04:16:08+00:00;pasadenasl;pindah ikn jelas jelas rakyat tidak tuju admin jangan giring olah rakyat tuju pilih pilih nama sudah tahu duluan maksud loe
2022-01-22 04:14:47+00:00;damarlumintang;pimpin mencla mencle kasih nama apa ttp tidak baik pindah ikn batu tanpa peduli kondisi rakyat pandemi rakyat jatuh miskin eeh duit bangun ikn otak mana
2022-01-22 03:44:08+00:00;koesNotonegoro;kalau debat nama nusantara nama anggap mnrt hemat kacamata akademis tidak tarik pro kontra ruang sedia laku uji materi yudisial review undang ikn tsb mk
2022-01-22 03:43:42+00:00;ozhanfau;bagai rakyat bangga bangga nama gedung dewan wakil rakyat mpr nusantara rakyat sudah tuju bangun ikn tengah hutang anak cucu tanggung beban utang negara minyak goreng mahal ik
2022-01-22 03:29:55+00:00;setiakawan25;kemaren ada usul nama ikn jadi fustunistan jadi inget korupsi sapi fekaes lutfi hasan ishak fatonah kata fustun jadi viral
2022-01-22 02:58:27+00:00;dettak_artha;iya ada aneh jadi nama indonesia ganti ikn nusantara
2022-01-22 02:53:55+00:00;kakak_ica;menkominfo johnny plate ikn beri nama nusantara jadi kota cerdas smart capital city masuk kembang infrastruktur telekomunikasi tidak
2022-01-22 02:47:40+00:00;leodipranowo;lucu sudah mah nolak ikn eh ributin nama nolak ya nolak ngapain ributin nama
2022-01-22 02:29:51+00:00;PineksoRoyi1;tolong sebut nama nama ikn
2022-01-22 02:21:29+00:00;NoorAfran;hubung orang kalimantan harap identitas sejarah kalimantan jadi nama ikn kalau mulawarman karena sejarah raja tua nusantara wilayah cukup luas oada masa
2022-01-22 02:11:13+00:00;KoswaraHaji;omong orang sungsangngajak ngajak rakyat lagirakyat rakyat suka cita milik ikn baru nama nusantara lemah si niko lindung balik nama rakyat emang mudah bikin perintah legalitas aku ngomongnya tuh batu
2022-01-22 01:58:27+00:00;santo5o;nama surepay nusantara nama ikn nusantara nama agama nusantara nama baju nusantara serba nusantara kreatif dikit wooiii
2022-01-22 01:57:05+00:00;Jono73995515;kalau ada anggota dewan wakil rakyat mpr nyinyirin nama ikn baru nama nusantara lupa gedung cari nafkah nama nusantara
2022-01-22 01:33:20+00:00;Alexander_Indo;covid sakit bina karena bs ubah ubah nama varian delta popcron ppkm pcr bisnis uang covid guna ikn protes dukung biarin agr sakit covid selesai umat islam tarawih mudik
2022-01-22 01:31:06+00:00;hendry_martien;kadrun buat ikn baru nama kadun kota penuh kadrun
2022-01-22 01:23:20+00:00;BudiChe;mangkrak ganti nama ikn baru jadi mangkrak republik indonesia ibukota mangkrak
2022-01-22 01:10:09+00:00;Sugiyan17866402;cuat nama kepala ikn istana aju calon
2022-01-21 23:37:40+00:00;NusBhisma;cuman pks tolak ikn pindahnke kalimantan cuman pks tolak nama ikn nusantara orang kalimamtan sudah muak pks bubarkanpks
2022-01-21 23:37:21+00:00;yedi_kurniahadi;investor uea tidak jadi masuk ikn sudah dibuatin nama jalan tol layang
2022-01-21 23:31:07+00:00;kompasiana;rancang undang ikn sah dewan wakil rakyat republik indonesia nama ibu kota nusantara tunggu undang
2022-01-21 23:27:37+00:00;nyakilham;turut gue ikn baru nama jokowi satire waalhualam hati tau
2022-01-21 23:27:14+00:00;alidetroy;nama pribadi duka partai abu abu arah munafik dukung ikn terima kasih drama sinetron main terus juang jadi partai munafik baik sejarah
2022-01-21 23:13:37+00:00;kangtarub;nama baru mending debat tidak ikn
2022-01-21 22:31:02+00:00;Vivittts;ribut nusantara tidak cocok ikn baru ya sudah kasih nama kuyang gimana
2022-01-21 22:19:11+00:00;p4piKRiS;baru n baca copy kaji akademis kek kaji khusus ada ikn deh komentar pakar berita kpd kaji pilih lokasi nama ikn dampak thd lokasi pilih ekosistem sosbud dan lain
2022-01-21 20:36:28+00:00;RudyCah03746069;alas kalau dar ketidaksukaan presiden nama ikn baru nusantara abai
2022-01-21 19:36:14+00:00;BetzRock;ikn beri nama nusantara jadi kota cerdas smart capital city masuk kembang infrastruktur telekomunikasi tidak
2022-01-21 18:41:48+00:00;ManaluHumiras;nama apa pilih presiden jokowi kritik pembeci perintah sudah tabiat kadrun pks presiden ambil putus kadrunoposisi teriak kencangitulah sejati pimpin nama ikn nusantara
2022-01-21 18:31:13+00:00;pkbkuburaya;resmi jadi nama ikn gus muhaimin nusantara makna sejarah kuat
2022-01-21 17:23:39+00:00;hilmihilmansyah;usul nama ikn indramaju indonesia ramah aman maju
2022-01-21 17:09:56+00:00;bagusreal;jadi amal semenjak ikn nama nusantara harap moga indonesia jaya ibukota baru aamiin
2022-01-21 15:52:14+00:00;SupriyonoHadiP3;nama apa u ikn mulut jokowi sy pks nolak karena dasar benci n dengki
2022-01-21 15:35:02+00:00;eradotid;ya undang ikn tetap kurun muncul nama nama baru jelas tenaga ahli utama kantor staf
2022-01-21 15:34:46+00:00;angusberesford;ksp presiden nama kriteria kepala otorita ikn
2022-01-21 15:34:45+00:00;carilahmas;ksp presiden nama kriteria kepala otorita ikn
2022-01-21 15:08:34+00:00;indroprayitno39;yth pakpres sehub beri nama nusantara ikn baru mohon tambah kata pura jadi pura nusantara nusantarapura timbang nusantara sebut negara pulau indonesia pura kota ibukota mhn maklum
2022-01-21 14:55:12+00:00;jonidicardoben2;nama ikn baru jokowi ahox
2022-01-21 14:52:46+00:00;ARosadi76;nusantara juluk indonesia negara pulau kalau juluk jadi nama ikn kayak nya bgs kalau washington ganti uncle sam canbera jadi kangguru baghdad jadi ribu malam beijing jadi tirai bambu amsterdam jadi kincir angin
2022-01-21 14:36:55+00:00;nisakkhel;seru argumen orang masalah ikn kasi nama nusantara duluan lahir beliau jelek ay nama nusantara ku sambat iya dulu zaman jajah nusantara merdeka ganti nama jadi indonesia
2022-01-21 14:34:53+00:00;KenCOman2;cobo poling tuju tidak nama ikn
2022-01-21 14:15:18+00:00;dodmalmsteen;ikn baru bentuk otorita aneh tau tau kepala otorita nya lord luhut nama ahok tes reaksi publik
2022-01-21 14:11:51+00:00;Irfanjauhari20;guwe tidak kasih nama karena gue tidak dukung ikn baru kaltim
2022-01-21 13:33:42+00:00;Masss_Wis;coba sebut tidak kontroversial dri ikn desain nama undang lokasi anggar dst muncul publik kontroversi
2022-01-21 13:28:50+00:00;denirangga1;nusantara sesuai arah presiden republik indonesia bapak bagus keren gubernur jabar bapak beri amanah bagai kepala otoritas ikn nama bukanagara nusantara haturnuhun merdeka
2022-01-21 12:39:03+00:00;MamatOking3;hancur pks tidak fisik hancur dngn nya gara mulut kader hidayat nur wahid jokowi bikin nama ikn nusantara sudah sempoyongan kelojatan bubar bubar serah
2022-01-21 12:24:39+00:00;yunanto41;hampura abdi teu ngiring saran nama da teu tuju bangun ikn
2022-01-21 12:09:08+00:00;comfitre;fix nama ikn baru nusantara pln penuh butuh listrik sana
2022-01-21 11:46:29+00:00;YanGuning2;aduh boro boro mikiran ikn zaman kiwarimah kang emil nupuguhmah rakyat hidup sejahtera kacumponan hirupnadeur ieu mikiran nama ikn duit duit eta timana sakitu rakyat keur balangsak
2022-01-21 11:45:50+00:00;RayiMerta;karena nama dki sudah lekat lama jakarta jadi nggk jadi dki nusantara buat ikn nusantara sedikit aneh sudah pindah tanpa ikn orang kalau nusantara ibu kota
2022-01-21 11:12:33+00:00;myputun;nama ikn baru nusantara omong natalius pigai ngeri papua orang bunuh karena nama makzulkanpelanggarkonstitusi makzulkanpelanggarkonstitusi
2022-01-21 11:10:39+00:00;ZAEffendy;uki dibully netizen karena blunder berapa kali nalar wawas literasimu draft na ikn tahun nama gubernur kaltim isran noor ketua dpw partai nasdem
2022-01-21 11:09:51+00:00;kei_zt;pic thn daerah jadi ikn dulu nama bukit sudarmono ikn nusantara tidak jelek orgnya ikut shakespeare tidak pusing nama ori
2022-01-21 11:01:57+00:00;bangZhack86;nama daerah khusus ibukota jakarta tanpa ada tambah negara dunia sudah bhw jakarta pusat perintah ibu kota negara r i kalau kota otorita nusantara ya jadi ikn baru ibu kota negara title nya hehehehe
2022-01-21 10:59:28+00:00;SoemadiRito;si dayat alergi banget nama ikn nusantara nyaman tempat gedung nusantara dewan wakil rakyat mpr nama nusantara
2022-01-21 10:31:39+00:00;baladewa22;pertanyaanya simple debat nama ikn fraksi tidak tuju cm pks mayoritas fraksi sudah timbang kalau gue sih nusantara ttp nusantara
2022-01-21 10:31:11+00:00;agitresilver;ogah mikirin nama ikn mikir minyak goreng mahal indonesia produksi minyak sawit besar dunia
2022-01-21 10:29:33+00:00;LALATISTANA;belum bangun ikn nya kalau observasi dulu mah trus ributin masalah nama belum beres taun ko
2022-01-21 10:28:02+00:00;mandarnews2012;presiden nama kriteria calon kepala otorita ikn
2022-01-21 10:25:20+00:00;TephyCondet1705;tidak ada jelas deh om karena mmg sudah jelas nama ikn pimpin otoritas rakyat sudah pintar ooom
